frame,timestamp,vehicle_x,vehicle_y,vehicle_z,velocity_kmh,acceleration,throttle,brake,steer
1678,27.049522034823895,-64.64484405517578,24.471010208129883,0.5461000204086304,3.5280002832412722,9.800002098083496,0.0,0.0,0.0
1679,27.099522035568953,-63.950439453125,24.472938537597656,0.5314000844955444,50.02666969875035,277.9259504836458,0.5,0.0,0.0
1680,27.14952203631401,-63.25603485107422,24.47486686706543,0.5167001485824585,50.02666969875035,0.0,0.5,0.0,0.0
1681,27.19952203705907,-62.56163024902344,24.476797103881836,0.5020002126693726,50.02666969875035,0.0,0.5,0.0,0.0
1682,27.249522037804127,-61.867225646972656,24.47872543334961,0.4873002767562866,50.02666969875035,0.0,0.5,0.0,0.0
1683,27.299522038549185,-61.172821044921875,24.480653762817383,0.4726003408432007,50.02666969875035,0.0,0.5,0.0,0.0
1684,27.349522039294243,-60.478416442871094,24.482582092285156,0.45790040493011475,50.02666969875035,0.0,0.5,0.0,0.0
1685,27.3995220400393,-59.78401184082031,24.48451042175293,0.4432004690170288,50.02666969875035,0.0,0.5,0.0,0.0
1686,27.44952204078436,-59.08960723876953,24.486440658569336,0.42850053310394287,50.02666969875035,0.0,0.5,0.0,0.0
1687,27.499522041529417,-58.39520263671875,24.48836898803711,0.41380059719085693,50.02666969875035,0.0,0.5,0.0,0.0
1688,27.549522042274475,-57.70079803466797,24.490297317504883,0.3991006910800934,50.02666969875035,0.0,0.5,0.0,0.0
1689,27.599522043019533,-57.00639343261719,24.492225646972656,0.38440075516700745,50.02666969875035,0.0,0.5,0.0,0.0
1690,27.64952204376459,-56.31199264526367,24.49415397644043,0.3697008192539215,50.02666969875035,0.0,0.5,0.0,0.0
1691,27.69952204450965,-55.61758804321289,24.496084213256836,0.35500088334083557,50.02666969875035,0.0,0.5,0.0,0.0
1692,27.749522045254707,-54.92318344116211,24.49801254272461,0.34030094742774963,50.02666969875035,0.0,0.5,0.0,0.0
1693,27.799522045999765,-54.22877883911133,24.499940872192383,0.3256010115146637,50.02666969875035,0.0,0.5,0.0,0.0
1694,27.849522046744823,-53.53437423706055,24.501869201660156,0.31090107560157776,50.02666969875035,0.0,0.5,0.0,0.0
1695,27.89952204748988,-52.839969635009766,24.50379753112793,0.2962011396884918,50.02666969875035,0.0,0.5,0.0,0.0
1696,27.94952204823494,-52.145565032958984,24.505727767944336,0.2815012037754059,50.02666969875035,0.0,0.5,0.0,0.0
1697,27.999522048979998,-51.4511604309082,24.50765609741211,0.26680126786231995,50.02666969875035,0.0,0.5,0.0,0.0
1698,28.049522049725056,-50.75675582885742,24.509584426879883,0.252101331949234,50.02666969875035,0.0,0.5,0.0,0.0
